old_code,old_naam,new_code,new_naam,pct_retained,n_new_touched,n_old_mapping_here,change_type
BU16520409,Verspreide huizen ten zuidwesten van Bakel,BU16520609,Verspreide huizen ten zuidwesten van Bakel,100.0,1,1,recoded
BU16520500,Milheeze,BU16520700,Milheeze,100.0,1,1,recoded
BU16520508,Verspreide huizen Groote Peel,BU16520708,Verspreide huizen Groote Peel,100.0,1,1,recoded
BU16520509,Verspreide huizen Milheeze,BU16520709,Verspreide huizen Milheeze,100.0,1,1,recoded
BU16520600,De Rips,BU16520800,De Rips,100.0,1,1,recoded
BU16520609,Verspreide huizen Rips,BU16520809,Verspreide huizen Rips,100.0,1,1,recoded
BU16550101,Oud Gastel,BU16550101,Oud Gastel,100.0,1,1,unchanged
BU16550102,Stoof,BU16550102,Stoof,100.0,1,1,unchanged
BU16550109,Verspreide huizen Oud Gastel,BU16550109,Verspreide huizen Oud Gastel,100.0,1,1,unchanged
BU16550201,Stampersgat,BU16550201,Stampersgat,100.0,1,1,unchanged
BU16550209,Verspreide huizen Stampersgat,BU16550209,Verspreide huizen Stampersgat,100.0,1,1,unchanged
BU16550301,Oudenbosch-Centrum,BU16550301,Oudenbosch-Centrum,100.0,1,1,unchanged
BU16550302,Pagnevaart,BU16550302,Pagnevaart,100.0,1,1,unchanged
BU16550303,Velletri,BU16550303,Velletri,100.0,1,1,unchanged
BU16550304,Spui,BU16550304,Spui,100.0,1,1,unchanged
BU16550305,Albano,BU16550305,Albano,100.0,1,1,unchanged
BU16550307,Verspreide huizen Kuivezand en omgeving,BU16550307,Verspreide huizen Kuivezand en omgeving,100.0,1,1,unchanged
BU16550308,Verspreide huizen ten noorden van Oudenbosch,BU16550308,Verspreide huizen ten noorden van Oudenbosch,100.0,1,1,unchanged
BU16550309,Verspreide huizen ten zuiden van Oudenbosch,BU16550309,Verspreide huizen ten zuiden van Oudenbosch,100.0,1,1,unchanged
BU16550401,Hoeven,BU16550401,Hoeven,100.0,1,1,unchanged
BU16550402,Achter 't Hof,BU16550402,Achter 't Hof,100.0,1,1,unchanged
BU16550403,Kruisstraat,BU16550403,Kruisstraat,100.0,1,1,unchanged
BU16550408,Verspreide huizen ten zuiden van Hoeven,BU16550408,Verspreide huizen ten zuiden van Hoeven,100.0,1,1,unchanged
BU16550409,Verspreide huizen ten noorden van Hoeven,BU16550409,Verspreide huizen ten noorden van Hoeven,100.0,1,1,unchanged
BU16550501,Bosschenhoofd,BU16550501,Bosschenhoofd,100.0,1,1,unchanged
BU16550509,Verspreide huizen Bosschenhoofd,BU16550509,Verspreide huizen Bosschenhoofd,100.0,1,1,unchanged
BU16580000,Heeze,BU16580011,Weibossen,13.4,16,1,split
BU16580001,Bedrijventerrein De Poortmannen,BU16580001,De Poortmannen,98.7,3,1,split
BU16580009,Verspreide huizen Heeze,BU16580020,Buitengebied Heeze Oost,55.4,13,1,split
BU16580100,Leende,BU16580117,Oosterik,39.7,11,1,split
BU16580101,Villawijk Boschhoven,BU16580101,Villapark,62.0,4,1,split
BU16580108,Verspreide huizen Groote Heide,BU16580108,Groote Heide,96.9,5,1,split
BU16580109,Verspreide huizen Zevenhuizense Heide,BU16580119,Zevenhuizen,99.5,3,1,recoded
BU16580200,Leenderstrijp,BU16580200,Leenderstrijp,99.1,3,1,unchanged
BU16580209,Verspreide huizen Dijkse Heide,BU16580209,Paaldijk,97.0,2,1,split
BU16580300,Sterksel,BU16580310,Sterksel,81.9,5,1,split
BU16580308,Verspreide huizen ten zuiden van Sterksel,BU16580312,Chijnsgoed,99.7,3,1,recoded
BU16580309,Verspreide huizen ten oosten van Sterksel,BU16580313,Peelven,92.7,3,1,split
BU16590000,Beek,BU16590000,Beek,100.0,1,1,unchanged
BU16590001,Donk,BU16590001,Donk,100.0,1,1,unchanged
BU16590002,Bedrijventerrein Beekerheide,BU16590002,Bedrijventerrein Beekerheide,100.0,1,1,unchanged
BU16590003,Bedrijventerrein Bemmer,BU16590003,Bedrijventerrein Bemmer,100.0,1,1,unchanged
BU16590009,Verspreide huizen Beek en Donk,BU16590009,Verspreide huizen Beek en Donk,100.0,1,1,unchanged
BU16590100,Aarle-Rixtel,BU16590100,Aarle-Rixtel,100.0,1,1,unchanged
BU16590101,Bedrijventerrein Torenakker,BU16590101,Bedrijventerrein Torenakker,100.0,1,1,unchanged
BU16590102,Bedrijventerrein Duivenakker,BU16590102,Bedrijventerrein Duivenakker,100.0,1,1,unchanged
BU16590108,Verspreide huizen Laar en Strijp,BU16590108,Verspreide huizen Laar en Strijp,100.0,1,1,unchanged
BU16590109,Verspreide huizen Heikant,BU16590109,Verspreide huizen Heikant,100.0,1,1,unchanged
BU16590200,Lieshout,BU16590200,Lieshout,100.0,1,1,unchanged
BU16590201,Industrieterrein Bavaria,BU16590201,Industrieterrein Bavaria,100.0,1,1,unchanged
BU16590209,Verspreide huizen Lieshout,BU16590209,Verspreide huizen Lieshout,100.0,1,1,unchanged
BU16590300,Mariahout,BU16590300,Mariahout,100.0,1,1,unchanged
BU16590309,Verspreide huizen Mariahout,BU16590309,Verspreide huizen Mariahout,100.0,1,1,unchanged
BU16630000,Ulrum,BU19660103,Ulrum,80.3,2,1,split
BU16630001,Zoutkamp,BU19660104,Zoutkamp,55.7,3,1,split
BU16630002,Houwerzijl,BU19660101,Buitengebied Ulrum,63.6,2,3,merged
BU16630003,Vierhuizen,BU19660105,Vierhuizen,60.1,2,1,split
BU16630004,Niekerk,BU19660101,Buitengebied Ulrum,100.0,1,3,recoded (gemeente change)
BU16630005,Lauwersoog,BU19660102,Lauwersmeer,100.0,1,3,recoded (gemeente change)
BU16630006,Haven Lauwersoog,BU19660102,Lauwersmeer,99.9,2,3,recoded (gemeente change)
BU16630008,Landelijk gebied Lauwersmeer,BU19660102,Lauwersmeer,86.3,5,3,merged
BU16630009,Verspreide huizen Ulrum,BU19660101,Buitengebied Ulrum,96.5,8,3,merged
BU16630100,Wehe-Den Hoorn-West,BU19660203,Wehe - Den Hoorn,80.3,2,2,merged
BU16630101,Leens,BU19660202,Leens,76.0,2,1,split
BU16630102,Warfhuizen,BU19660205,Warfhuizen,57.1,2,1,split
BU16630103,Mensingeweer,BU19660201,Buitengebied Leens,61.7,2,4,merged
BU16630104,Schouwerzijl,BU19660201,Buitengebied Leens,51.7,2,4,merged
BU16630105,Wehe-Den Hoorn-Oost,BU19660203,Wehe - Den Hoorn,62.6,4,2,merged
BU16630106,Zuurdijk,BU19660201,Buitengebied Leens,84.4,2,4,merged
BU16630109,Verspreide huizen Leens,BU19660201,Buitengebied Leens,98.6,13,4,merged
BU16630200,Eenrum,BU19660403,Eenrum,74.7,2,1,split
BU16630201,Pieterburen,BU19660401,Buitengebied Oude Land,50.5,2,5,merged
BU16630202,Westernieland,BU19660401,Buitengebied Oude Land,53.9,3,5,merged
BU16630203,Kaakhorn,BU19660401,Buitengebied Oude Land,80.1,2,5,merged
BU16630208,Verspreide huizen Oude Land,BU19660401,Buitengebied Oude Land,95.6,6,5,merged
BU16630209,Verspreide huizen in het Noorden,BU19660401,Buitengebied Oude Land,94.2,6,5,merged
BU16630300,Kloosterburen,BU19660304,Kloosterburen,60.9,2,1,split
BU16630301,Hornhuizen,BU19660301,Buitengebied Kloosterburen,72.0,2,5,merged
BU16630302,Kruisweg,BU19660301,Buitengebied Kloosterburen,50.5,3,5,merged
BU16630303,Molenrij,BU19660301,Buitengebied Kloosterburen,53.1,2,5,merged
BU16630304,Kleine Huisjes,BU19660301,Buitengebied Kloosterburen,100.0,1,5,recoded (gemeente change)
BU16630309,Verspreide huizen Kloosterburen,BU19660301,Buitengebied Kloosterburen,95.1,10,5,merged
BU16639997,,BU19669997,Groot binnenwater,99.7,3,1,recoded (gemeente change)
BU16639998,,BU19669998,Buitenwater,99.8,4,2,recoded (gemeente change)
BU16670000,Reusel,BU16670000,Reusel,100.0,1,1,unchanged
BU16670001,Voorste Heikant en Weijereind,BU16670001,Voorste Heikant en Weijereind,100.0,1,1,unchanged
BU16670002,De Voort en Achterste Heikant,BU16670002,De Voort en Achterste Heikant,100.0,1,1,unchanged
BU16670008,Buitengebied ten noorden van Reusel,BU16670008,Buitengebied ten noorden van Reusel,100.0,1,1,unchanged
BU16670009,Buitengebied ten zuiden van Reusel,BU16670009,Buitengebied ten zuiden van Reusel,100.0,1,1,unchanged
BU16670100,Hooge Mierde,BU16670100,Hooge Mierde,100.0,1,1,unchanged
BU16670109,Verspreide huizen Hooge Mierde,BU16670109,Verspreide huizen Hooge Mierde,100.0,1,1,unchanged
BU16670200,Lage Mierde,BU16670200,Lage Mierde,100.0,1,1,unchanged
BU16670209,Verspreide huizen Lage Mierde,BU16670209,Verspreide huizen Lage Mierde,100.0,1,1,unchanged
BU16670300,Hulsel,BU16670300,Hulsel,100.0,2,1,unchanged
BU16670309,Verspreide huizen Hulsel,BU16670309,Verspreide huizen Hulsel,100.0,2,1,unchanged
BU16690101,Montfort,BU16690101,Montfort,96.5,2,1,split
BU16690109,Buitengebied Montfort,BU16690109,Buitengebied Montfort,98.0,3,1,split
BU16690201,Sint Odiliënberg,BU16690201,Sint Odiliënberg,98.7,2,1,split
BU16690202,Lerop,BU16690202,Lerop,90.4,2,1,split
BU16690203,Reutje,BU16690203,Reutje,99.6,2,1,unchanged
BU16690204,Paarlo,BU16690204,Paarlo,74.2,4,1,split
BU16690209,Buitengebied Sint Odiliënberg,BU16690209,Buitengebied Sint Odiliënberg,98.5,8,1,split
BU16690301,Melick,BU16690301,Melick,97.6,2,1,split
BU16690309,Buitengebied Melick,BU16690309,Buitengebied Melick,97.0,3,1,split
BU16690401,Posterholt,BU16690401,Posterholt,99.3,2,1,unchanged
BU16690402,Holst,BU16690402,Holst,74.7,2,1,split
BU16690403,Varst,BU16690403,Varst,92.5,2,1,split
BU16690404,Borg,BU16690404,Borg,98.9,2,1,split
BU16690409,Buitengebied Posterholt,BU16690409,Buitengebied Posterholt,97.8,8,1,split
BU16690501,Herkenbosch,BU16690501,Herkenbosch,95.4,2,1,split
BU16690502,Bedrijventerrein Stationsweg,BU16690502,Bedrijventerrein Stationsweg,99.7,2,1,unchanged
BU16690503,Reewoude,BU16690503,Reewoude,99.8,2,1,unchanged
BU16690509,Buitengebied Herkenbosch,BU16690509,Buitengebied Herkenbosch,98.4,6,1,split
BU16690601,Vlodrop,BU16690601,Vlodrop,99.8,2,1,unchanged
BU16690602,Etsberg,BU16690602,Etsberg,95.8,2,1,split
BU16690603,Rothenbach,BU16690603,Rothenbach,95.3,2,1,split
BU16690604,Vlodrop Station,BU16690604,Vlodrop Station,97.3,2,1,split
BU16690605,MERU,BU16690605,MERU,100.0,1,1,unchanged
BU16690609,Buitengebied Vlodrop,BU16690609,Buitengebied Vlodrop,98.5,9,1,split
BU16740000,Centrum-Oud,BU16740000,Centrum-Oud,100.0,1,1,unchanged
BU16740001,Centrum-Nieuw,BU16740001,Centrum-Nieuw,100.0,1,1,unchanged
BU16740002,Stationsbuurt,BU16740002,Stationsbuurt,100.0,1,1,unchanged
BU16740003,Vrouwenhof,BU16740003,Vrouwenhof,100.0,2,1,unchanged
BU16740100,Sint Josephbuurt,BU16740100,Sint Josephbuurt,100.0,1,1,unchanged
BU16740101,Fatima-villapark,BU16740101,Fatima-villapark,100.0,1,1,unchanged
BU16740102,Keijenburg,BU16740102,Keijenburg,100.0,1,1,unchanged
BU16740200,Parklaan-Hoogstraat,BU16740200,Parklaan-Hoogstraat,100.0,1,1,unchanged
BU16740201,Spoorstraat-Van Coothlaan,BU16740201,Spoorstraat-Van Coothlaan,100.0,1,1,unchanged
BU16740202,Kalsdonk,BU16740202,Kalsdonk,100.0,1,1,unchanged
BU16740209,Nieuwenberg,BU16740209,Nieuwenberg,100.0,1,1,unchanged
BU16740300,Heerma van Vossstraat-Molenbeek,BU16740300,Heerma van Vossstraat-Molenbeek,100.0,1,1,unchanged
BU16740301,Herreweg,BU16740301,Herreweg,100.0,1,1,unchanged
BU16740302,Ettingen,BU16740302,Ettingen,100.0,1,1,unchanged
BU16740303,Scherpdeel,BU16740303,Scherpdeel,100.0,1,1,unchanged
BU16740309,Vroenhout,BU16740309,Vroenhout,100.0,1,1,unchanged
BU16740400,Kroeven-Noordwest,BU16740400,Kroeven-Noordwest,100.0,1,1,unchanged
BU16740401,Kroeven-Noordoost,BU16740401,Kroeven-Noordoost,100.0,1,1,unchanged
BU16740402,Kroeven-Zuidwest,BU16740402,Kroeven-Zuidwest,100.0,1,1,unchanged
BU16740403,Kroeven-Zuidoost,BU16740403,Kroeven-Zuidoost,100.0,1,1,unchanged
BU16740404,Minnebeek-Watermolen,BU16740404,Minnebeek-Watermolen,100.0,1,1,unchanged
BU16740405,De Krogten,BU16740405,De Krogten,100.0,1,1,unchanged
BU16740409,Borteldonk,BU16740409,Borteldonk,100.0,1,1,unchanged
BU16740500,Bovendonk,BU16740500,Bovendonk,100.0,1,1,unchanged
BU16740501,Langdonk-West,BU16740501,Langdonk-West,100.0,1,1,unchanged
BU16740502,Langdonk-Oost,BU16740502,Langdonk-Oost,100.0,1,1,unchanged
BU16740509,Vierhoeven,BU16740509,Vierhoeven,100.0,1,1,unchanged
BU16740600,Kortendijk A,BU16740600,Kortendijk A,100.0,1,1,unchanged
BU16740601,Kortendijk C,BU16740601,Kortendijk C,100.0,1,1,unchanged
BU16740602,Kortendijk L,BU16740602,Kortendijk L,100.0,1,1,unchanged
BU16740603,Landerije,BU16740603,Landerije,100.0,1,1,unchanged
BU16740609,Bakkersberg-Langendijk,BU16740609,Bakkersberg-Langendijk,100.0,1,1,unchanged
BU16740700,Hulsdonk,BU16740700,Hulsdonk,100.0,1,1,unchanged
BU16740701,Tolberg-Oost,BU16740701,Tolberg-Oost,100.0,1,1,unchanged
BU16740702,Tolberg-Centrum,BU16740702,Tolberg-Centrum,100.0,1,1,unchanged
BU16740703,Tolberg-West,BU16740703,Tolberg-West,100.0,1,1,unchanged
BU16740705,Weihoek-Oost,BU16740705,Weihoek-Oost,100.0,1,1,unchanged
BU16740706,Weihoek-West,BU16740706,Weihoek-West,100.0,1,1,unchanged
BU16740709,Haiink,BU16740709,Haiink,100.0,1,1,unchanged
BU16740800,Borchwerf-Noord,BU16740800,Borchwerf-Noord,100.0,1,1,unchanged
BU16740801,Borchwerf-Zuid,BU16740801,Borchwerf-Zuid,75.2,2,1,split
BU16740802,Majoppeveld-Noord,BU16740802,Majoppeveld-Noord,100.0,1,1,unchanged
BU16740803,Majoppeveld-Zuid,BU16740803,Majoppeveld-Zuid,100.0,1,1,unchanged
BU16740804,Vijfhuizenberg,BU16740804,Vijfhuizenberg,100.0,1,1,unchanged
BU16741000,Nispen,BU16741000,Nispen,100.0,1,1,unchanged
BU16741009,Verspreide huizen Nispen,BU16741009,Verspreide huizen Nispen,100.0,1,1,unchanged
BU16741100,Wouw,BU16741100,Wouw,100.0,1,1,unchanged
BU16741108,Verspreide huizen Wouw in het Noorden,BU16741108,Verspreide huizen Wouw in het Noorden,100.0,1,1,unchanged
BU16741109,Verspreide huizen Wouw in het Zuiden,BU16741109,Verspreide huizen Wouw in het Zuiden,100.0,1,1,unchanged
BU16741200,Heerle,BU16741200,Heerle,100.0,1,1,unchanged
BU16741209,Verspreide huizen Heerle,BU16741209,Verspreide huizen Heerle,100.0,1,1,unchanged
BU16741300,Moerstraten,BU16741300,Moerstraten,100.0,1,1,unchanged
BU16741309,Verspreide huizen Moerstraten,BU16741309,Verspreide huizen Moerstraten,100.0,1,1,unchanged
BU16741400,Wouwse Plantage,BU16741400,Wouwse Plantage,100.0,1,1,unchanged
BU16741409,Verspreide huizen Wouwse Plantage,BU16741409,Verspreide huizen Wouwse Plantage,100.0,1,1,unchanged
BU16760000,Zierikzee binnen de vesten,BU16760000,Zierikzee binnen de vesten,97.6,2,1,split
BU16760001,Malta,BU16760001,Malta,97.4,2,1,split
BU16760002,Poortambacht,BU16760002,Poortambacht,98.5,2,1,split
BU16760003,Zuidhoek,BU16760003,Zuidhoek,94.6,3,1,split
BU16760004,Kaaskenswater,BU16760004,Kaaskenswater,100.0,1,1,unchanged
BU16760007,Verspreide huizen in het Noorden en Westen,BU16760007,Verspreide huizen in het Noorden en Westen,100.0,2,1,unchanged
BU16760008,Verspreide huizen in het Zuiden,BU16760008,Verspreide huizen in het Zuiden,100.0,2,1,unchanged
BU16760009,Verspreide huizen in het Oosten,BU16760009,Verspreide huizen in het Oosten,100.0,2,1,unchanged
BU16760100,Brouwershaven,BU16760100,Brouwershaven,99.9,2,1,unchanged
BU16760109,Verspreide huizen Brouwershaven,BU16760109,Verspreide huizen Brouwershaven,99.8,2,1,unchanged
BU16760200,Zonnemaire,BU16760200,Zonnemaire,100.0,1,1,unchanged
BU16760209,Verspreide huizen Zonnemaire,BU16760209,Verspreide huizen Zonnemaire,99.4,2,1,unchanged
BU16760300,Dreischor,BU16760300,Dreischor,100.0,1,1,unchanged
BU16760309,Verspreide huizen Dreischor,BU16760309,Verspreide huizen Dreischor,99.9,3,1,unchanged
BU16760400,Noordgouwe,BU16760400,Noordgouwe,100.0,1,1,unchanged
BU16760401,Schuddebeurs,BU16760401,Schuddebeurs,100.0,1,1,unchanged
BU16760409,Verspreide huizen Noordgouwe en Schuddebeurs,BU16760409,Verspreide huizen Noordgouwe en Schuddebeurs,100.0,1,1,unchanged
BU16760500,Bruinisse,BU16760500,Bruinisse,99.9,2,1,unchanged
BU16760501,Recreatiegebied,BU16760501,Recreatiegebied,99.6,3,1,unchanged
BU16760509,Verspreide huizen Bruinisse,BU16760509,Verspreide huizen Bruinisse,100.0,2,1,unchanged
BU16760600,Nieuwerkerk,BU16760600,Nieuwerkerk,100.0,1,1,unchanged
BU16760609,Verspreide huizen Nieuwerkerk,BU16760609,Verspreide huizen Nieuwerkerk,100.0,1,1,unchanged
BU16760700,Oosterland,BU16760700,Oosterland,100.0,1,1,unchanged
BU16760701,Sirjansland,BU16760701,Sirjansland,100.0,1,1,unchanged
BU16760708,Verspreide huizen Sirjansland,BU16760708,Verspreide huizen Sirjansland,99.9,2,1,unchanged
BU16760709,Verspreide huizen Oosterland,BU16760709,Verspreide huizen Oosterland,99.9,2,1,unchanged
BU16760800,Ouwerkerk,BU16760800,Ouwerkerk,100.0,1,1,unchanged
BU16760809,Verspreide huizen Ouwerkerk,BU16760809,Verspreide huizen Ouwerkerk,100.0,2,1,unchanged
BU16760900,Scharendijke,BU16760900,Scharendijke,99.9,2,1,unchanged
BU16760909,Verspreide huizen Scharendijke,BU16760909,Verspreide huizen Scharendijke,99.8,3,1,unchanged
BU16761000,Kerkwerve,BU16761000,Kerkwerve,100.0,1,1,unchanged
BU16761009,Verspreide huizen Kerkwerve,BU16761009,Verspreide huizen Kerkwerve,100.0,2,1,unchanged
BU16761100,Ellemeet,BU16761100,Ellemeet,100.0,1,1,unchanged
BU16761109,Verspreide huizen ten zuiden van Ellemeet,BU16761109,Verspreide huizen ten zuiden van Ellemeet,100.0,1,1,unchanged
BU16761200,Haamstede,BU16761200,Haamstede,100.0,1,1,unchanged
BU16761201,Burgh,BU16761201,Burgh,100.0,1,1,unchanged
BU16761202,Hogeweg,BU16761202,Hogeweg,100.0,1,1,unchanged
BU16761203,Westenschouwen,BU16761203,Westenschouwen,99.3,2,1,unchanged
BU16761204,Kloosterweg en omgeving,BU16761204,Kloosterweg en omgeving,100.0,1,1,unchanged
BU16761205,Nieuw-Haamstede,BU16761205,Nieuw-Haamstede,100.0,1,1,unchanged
BU16761208,Verspreide huizen in het Kleigebied,BU16761208,Verspreide huizen in het Kleigebied,99.9,2,1,unchanged
BU16761209,Verspreide huizen in het Zandgebied,BU16761209,Verspreide huizen in het Zandgebied,97.7,2,1,split
BU16761300,Renesse,BU16761300,Renesse,100.0,1,1,unchanged
BU16761301,Oude Moolweg en Laone,BU16761301,Oude Moolweg en Laone,98.9,2,1,split
BU16761302,Hoogenboomlaan,BU16761302,Hoogenboomlaan,100.0,1,1,unchanged
BU16761303,Lagezoom,BU16761303,Lagezoom,100.0,1,1,unchanged
BU16761309,Verspreide huizen ten westen van Renesse,BU16761309,Verspreide huizen ten westen van Renesse,89.8,3,1,split
BU16761400,Noordwelle,BU16761400,Noordwelle,100.0,1,1,unchanged
BU16761409,Verspreide huizen Noordwelle,BU16761409,Verspreide huizen Noordwelle,99.8,2,1,unchanged
BU16761500,Serooskerke,BU16761500,Serooskerke,100.0,1,1,unchanged
BU16761509,Verspreide huizen Serooskerke,BU16761509,Verspreide huizen Serooskerke,99.5,2,1,unchanged
BU16769997,,BU16769997,Groot binnenwater,99.8,10,1,unchanged
BU16769998,,BU16769998,Buitenwater,96.7,19,1,split
BU16800000,Annen,BU16800000,Annen,100.0,1,1,unchanged
BU16800009,Verspreide huizen Annen,BU16800009,Verspreide huizen Annen,100.0,1,1,unchanged
BU16800100,Eext,BU16800100,Eext,100.0,1,1,unchanged
BU16800109,Verspreide huizen Eext,BU16800109,Verspreide huizen Eext,100.0,1,1,unchanged
BU16800200,Anloo,BU16800200,Anloo,100.0,1,1,unchanged
BU16800209,Verspreide huizen Anloo,BU16800209,Verspreide huizen Anloo,100.0,1,1,unchanged
BU16800300,Gasteren,BU16800300,Gasteren,100.0,1,1,unchanged
BU16800309,Verspreide huizen Gasteren,BU16800309,Verspreide huizen Gasteren,100.0,1,1,unchanged
BU16800400,Anderen,BU16800400,Anderen,100.0,1,1,unchanged
BU16800409,Verspreide huizen Anderen,BU16800409,Verspreide huizen Anderen,100.0,1,1,unchanged
BU16800500,Schipborg,BU16800500,Schipborg,100.0,1,1,unchanged
BU16800509,Verspreide huizen Schipborg,BU16800509,Verspreide huizen Schipborg,100.0,1,1,unchanged
BU16800600,Eexterveen,BU16800600,Eexterveen,100.0,1,1,unchanged
BU16800609,Verspreide huizen Eexterveen,BU16800609,Verspreide huizen Eexterveen,100.0,1,1,unchanged
BU16800700,Spijkerboor,BU16800700,Spijkerboor,100.0,1,1,unchanged
BU16800709,Verspreide huizen Spijkerboor,BU16800709,Verspreide huizen Spijkerboor,100.0,1,1,unchanged
BU16800800,Nieuw-Annerveen,BU16800800,Nieuw-Annerveen,100.0,1,1,unchanged
BU16800809,Verspreide huizen Nieuw-Annerveen,BU16800809,Verspreide huizen Nieuw-Annerveen,100.0,1,1,unchanged
BU16800900,Oud-Annerveen,BU16800900,Oud-Annerveen,100.0,1,1,unchanged
BU16800909,Verspreide huizen Oud-Annerveen,BU16800909,Verspreide huizen Oud-Annerveen,100.0,1,1,unchanged
BU16801100,Annerveenschekanaal,BU16801100,Annerveenschekanaal,100.0,1,1,unchanged
BU16801109,Verspreide huizen Annerveenschekanaal,BU16801109,Verspreide huizen Annerveenschekanaal,100.0,1,1,unchanged
BU16801200,Eexterveenschekanaal,BU16801200,Eexterveenschekanaal,100.0,1,1,unchanged
BU16801209,Verspreide huizen Eexterveenschekanaal,BU16801209,Verspreide huizen Eexterveenschekanaal,100.0,1,1,unchanged
BU16801300,Eexterzandvoort,BU16801300,Eexterzandvoort,100.0,1,1,unchanged
BU16801309,Verspreide huizen Eexterzandvoort,BU16801309,Verspreide huizen Eexterzandvoort,100.0,1,1,unchanged
BU16801400,Gasselte,BU16801400,Gasselte,100.0,1,1,unchanged
BU16801401,Kostvlies,BU16801401,Kostvlies,100.0,1,1,unchanged
BU16801409,Verspreide huizen Gasselte,BU16801409,Verspreide huizen Gasselte,100.0,1,1,unchanged
BU16801500,Gasselternijveen,BU16801500,Gasselternijveen,100.0,1,1,unchanged
BU16801501,Gasselterboerveen,BU16801501,Gasselterboerveen,100.0,1,1,unchanged
BU16801509,Verspreide huizen Gasselternijveen,BU16801509,Verspreide huizen Gasselternijveen,100.0,2,1,unchanged
BU16801600,Gasselternijveenschemond,BU16801600,Gasselternijveenschemond,100.0,1,1,unchanged
BU16801601,Gasselterboerveenschemond,BU16801601,Gasselterboerveenschemond,100.0,1,1,unchanged
BU16801609,Verspreide huizen Gasselternijveenschemond,BU16801609,Verspreide huizen Gasselternijveenschemond,100.0,1,1,unchanged
BU16801700,Gieten,BU16801700,Gieten,100.0,1,1,unchanged
BU16801709,Verspreide huizen Gieten,BU16801709,Verspreide huizen Gieten,100.0,1,1,unchanged
BU16801800,Gieterveen,BU16801800,Gieterveen,100.0,1,1,unchanged
BU16801801,Bonnerveen,BU16801801,Bonnerveen,100.0,1,1,unchanged
BU16801802,Nieuwediep,BU16801802,Nieuwediep,100.0,2,1,unchanged
BU16801809,Verspreide huizen Gieterveen,BU16801809,Verspreide huizen Gieterveen,100.0,1,1,unchanged
BU16801900,Rolde,BU16801900,Rolde,100.0,1,1,unchanged
BU16801901,Ballo,BU16801901,Ballo,100.0,1,1,unchanged
BU16801902,Nijlande,BU16801902,Nijlande,100.0,1,1,unchanged
BU16801903,Deurze,BU16801903,Deurze,100.0,1,1,unchanged
BU16801908,Verspreide huizen Nooitgedacht,BU16801908,Verspreide huizen Nooitgedacht,100.0,1,1,unchanged
BU16801909,Verspreide huizen Rolde,BU16801909,Verspreide huizen Rolde,100.0,1,1,unchanged
BU16802000,Grolloo,BU16802000,Grolloo,100.0,1,1,unchanged
BU16802001,Schoonloo,BU16802001,Schoonloo,100.0,1,1,unchanged
BU16802008,Verspreide huizen Papenvoort,BU16802008,Verspreide huizen Papenvoort,100.0,1,1,unchanged
